"trip_id","start_stop_id","end_stop_id","start_lat","start_lon","end_lat","end_lon","TripDuration","StartTime","duration_micro_min"
351804,40172,19313,44.980726,-93.268687,44.984451,-93.272215,242,2025-07-06 17:00:00,4.03333333333333
733541,17990,34,44.972858,-93.275532,44.971095,-93.262426,357,2025-09-19 19:00:00,5.95
796487,17925,13309,44.975476,-93.27886,44.962794,-93.259549,652,2025-09-30 18:00:00,10.8666666666667
311043,17996,17887,44.978664,-93.270626,44.973427,-93.261214,226,2025-06-29 13:30:00,3.76666666666667
61967,17948,17982,44.980739,-93.270661,44.975123,-93.273807,245,2025-04-29 17:00:00,4.08333333333333
248012,42532,15302,44.919776,-93.248418,44.930385,-93.247248,323,2025-06-15 23:30:00,5.38333333333333
649935,56834,52546,45.01345,-93.308357,45.01322,-93.296174,250,2025-09-03 16:30:00,4.16666666666667
162075,991070,991070,44.948181,-93.238756,44.948181,-93.238756,381,2025-05-24 23:00:00,6.35
503133,19320,19322,44.977126,-93.257527,44.975395,-93.253472,249,2025-08-06 11:00:00,4.15
139763,17864,18008,44.976388,-93.261929,44.974792,-93.264645,1085,2025-05-17 19:30:00,18.0833333333333
745327,17961,16126,44.984163,-93.267063,44.986244,-93.253647,392,2025-09-21 17:00:00,6.53333333333333
250846,19294,53300,44.978621,-93.263496,44.973973,-93.272982,307,2025-06-16 22:00:00,5.11666666666667
376168,17900,13221,44.974976,-93.2675,44.97169,-93.246154,515,2025-07-11 12:00:00,8.58333333333333
240025,19334,49296,44.971839,-93.276084,44.968916,-93.281948,188,2025-06-14 13:00:00,3.13333333333333
345308,17960,53319,44.981997,-93.271172,44.972629,-93.271973,357,2025-07-05 16:00:00,5.95
503374,53318,1197,44.978066,-93.267427,44.969476,-93.277929,1112,2025-08-06 12:00:00,18.5333333333333
117110,17702,17959,44.991899,-93.281756,44.981216,-93.269893,1127,2025-05-11 22:00:00,18.7833333333333
203066,53099,53765,44.977304,-93.275622,44.976883,-93.271998,2865,2025-06-04 23:00:00,47.75
237940,17865,49296,44.975258,-93.259325,44.968916,-93.281948,637,2025-06-13 17:00:00,10.6166666666667
760637,17912,17919,44.972007,-93.264035,44.982347,-93.268931,390,2025-09-24 18:00:00,6.5
379798,16093,14954,44.987765,-93.227127,44.988616,-93.253267,775,2025-07-11 21:00:00,12.9166666666667
512072,15374,16444,44.948493,-93.247541,44.961134,-93.243409,335,2025-08-07 23:00:00,5.58333333333333
67968,53302,17951,44.979365,-93.268435,44.983639,-93.266693,212,2025-05-01 13:00:00,3.53333333333333
759109,42837,53311,44.971865,-93.272188,44.971664,-93.27276,170,2025-09-24 14:00:00,2.83333333333333
384461,53314,17903,44.977502,-93.267844,44.978369,-93.275296,273,2025-07-12 17:00:00,4.55
347446,17781,56911,44.948118,-93.274824,44.95899,-93.262649,585,2025-07-05 21:00:00,9.75
223239,17922,53297,44.979396,-93.272986,44.9798,-93.268058,259,2025-06-09 13:30:00,4.31666666666667
540892,53296,177,44.97272,-93.274691,44.962548,-93.287918,530,2025-08-13 16:30:00,8.83333333333333
294059,53318,19261,44.978066,-93.267427,44.981428,-93.264617,297,2025-06-26 16:30:00,4.95
447912,17986,1197,44.971192,-93.277173,44.969476,-93.277929,1364,2025-07-26 14:00:00,22.7333333333333
7560,56335,15559,44.982905,-93.277396,44.989625,-93.255545,480,2025-04-11 22:30:00,8
457820,13319,15668,44.962746,-93.272597,44.962667,-93.25254,474,2025-07-28 09:00:00,7.9
134501,17947,17952,44.979482,-93.272521,44.984006,-93.266061,448,2025-05-16 08:00:00,7.46666666666667
450980,53099,19301,44.977304,-93.275622,44.978245,-93.262816,382,2025-07-26 20:30:00,6.36666666666667
560772,17224,15533,44.990551,-93.251736,44.991167,-93.251592,355,2025-08-17 13:00:00,5.91666666666667
373635,49225,15346,44.969916,-93.279624,44.967748,-93.267783,342,2025-07-10 20:00:00,5.7
237212,16859,17758,44.948261,-93.273042,44.953638,-93.268898,183,2025-06-13 13:30:00,3.05
350960,19315,19302,44.981157,-93.267044,44.975442,-93.252829,287,2025-07-06 15:00:00,4.78333333333333
257372,17895,17911,44.971685,-93.259793,44.973111,-93.266523,176,2025-06-18 16:00:00,2.93333333333333
34776,16145,57545,44.975471,-93.225982,44.984221,-93.238494,406,2025-04-21 13:30:00,6.76666666666667
727623,49885,56927,44.971998,-93.230338,44.959237,-93.262501,790,2025-09-18 14:30:00,13.1666666666667
207881,19250,53293,44.969946,-93.274293,44.978412,-93.269232,218,2025-06-06 06:30:00,3.63333333333333
640168,57618,16098,44.990291,-93.250334,44.987528,-93.230469,346,2025-09-01 15:30:00,5.76666666666667
729335,17975,13239,44.976892,-93.282739,44.965589,-93.23652,991,2025-09-18 20:00:00,16.5166666666667
414533,17926,3053,44.974917,-93.280261,44.978833,-93.279025,344,2025-07-19 12:30:00,5.73333333333333
478743,52344,53319,44.98697,-93.254831,44.972629,-93.271973,683,2025-08-01 14:30:00,11.3833333333333
127915,15562,12281,44.988451,-93.258815,44.986808,-93.255077,1182,2025-05-14 16:30:00,19.7
388627,17942,17925,44.974679,-93.28044,44.975476,-93.27886,411,2025-07-13 12:30:00,6.85
397335,51423,51409,44.978597,-93.269919,44.976796,-93.265899,1795,2025-07-15 10:30:00,29.9166666666667
789996,56040,15887,44.971754,-93.215229,44.97237,-93.21841,154,2025-09-29 14:30:00,2.56666666666667
60938,991260,42452,44.97204,-93.24565,44.971128,-93.246741,126,2025-04-29 12:00:00,2.1
369626,51423,53292,44.978597,-93.269919,44.980357,-93.267579,77,2025-07-10 04:00:00,1.28333333333333
37339,17992,53300,44.974805,-93.273893,44.973973,-93.272982,396,2025-04-22 12:30:00,6.6
243104,53295,17948,44.974554,-93.272476,44.980739,-93.270661,2640,2025-06-14 22:30:00,44
233230,991230,13219,44.9721,-93.24561,44.971163,-93.247156,2643,2025-06-11 22:00:00,44.05
146069,40164,53292,44.983155,-93.265443,44.980357,-93.267579,299,2025-05-19 16:30:00,4.98333333333333
220393,991140,56504,44.97197,-93.2463,44.961302,-93.244999,413,2025-06-08 16:00:00,6.88333333333333
19857,991220,49881,44.972,-93.24576,44.978413,-93.235341,655,2025-04-15 23:30:00,10.9166666666667
186355,54038,56040,44.973095,-93.230206,44.971754,-93.215229,227,2025-05-31 16:00:00,3.78333333333333
559888,49542,53305,44.974626,-93.261109,44.973577,-93.273311,996,2025-08-17 09:30:00,16.6
481052,16842,57356,44.948446,-93.284645,44.948313,-93.287918,181,2025-08-01 20:30:00,3.01666666666667
629091,52344,16123,44.98697,-93.254831,44.98721,-93.252469,561,2025-08-30 17:00:00,9.35
352756,17978,53289,44.979031,-93.270549,44.976877,-93.270512,1202,2025-07-06 18:30:00,20.0333333333333
318955,12679,16132,44.998776,-93.242052,44.982842,-93.245089,1206,2025-06-30 19:00:00,20.1
310195,49226,17990,44.969924,-93.281717,44.972858,-93.275532,288,2025-06-29 12:30:00,4.8
211061,17882,17994,44.977888,-93.271671,44.976718,-93.272273,3001,2025-06-06 19:00:00,50.0166666666667
220343,17992,53295,44.974805,-93.273893,44.974554,-93.272476,807,2025-06-08 16:00:00,13.45
402463,17988,19301,44.970913,-93.277207,44.978245,-93.262816,1378,2025-07-16 18:30:00,22.9666666666667
365073,16121,16137,44.986109,-93.249694,44.978986,-93.235429,449,2025-07-09 09:30:00,7.48333333333333
497983,15346,51424,44.967748,-93.267783,44.976863,-93.265879,305,2025-08-05 08:00:00,5.08333333333333
717201,17907,53296,44.976167,-93.273825,44.97272,-93.274691,173,2025-09-16 17:30:00,2.88333333333333
258984,19308,16124,44.980501,-93.26487,44.98794,-93.254214,1509,2025-06-18 20:30:00,25.15
642867,16121,49242,44.986109,-93.249694,44.980216,-93.23429,281,2025-09-02 00:30:00,4.68333333333333
139041,16112,991160,44.980106,-93.234715,44.97185,-93.24697,446,2025-05-17 17:30:00,7.43333333333333
600488,17952,49421,44.984006,-93.266061,44.989101,-93.257263,219,2025-08-25 13:00:00,3.65
212742,17908,53320,44.97499,-93.271085,44.974603,-93.270378,1770,2025-06-06 23:30:00,29.5
401822,49407,53312,44.974555,-93.263243,44.973639,-93.27119,342,2025-07-16 16:00:00,5.7
336634,41911,53294,44.970189,-93.274213,44.976481,-93.27087,459,2025-07-04 12:00:00,7.65
298090,53305,19313,44.973577,-93.273311,44.984451,-93.272215,1516,2025-06-27 17:00:00,25.2666666666667
156605,17959,17922,44.981216,-93.269893,44.979396,-93.272986,413,2025-05-23 21:00:00,6.88333333333333
195503,53303,17882,44.977433,-93.270051,44.977888,-93.271671,171,2025-06-02 17:00:00,2.85
658735,52344,16124,44.98697,-93.254831,44.98794,-93.254214,127,2025-09-05 17:30:00,2.11666666666667
102516,19322,19302,44.975395,-93.253472,44.975442,-93.252829,3395,2025-05-09 11:30:00,56.5833333333333
374614,19267,53297,44.981964,-93.266008,44.9798,-93.268058,4247,2025-07-10 22:30:00,70.7833333333333
362156,17883,17976,44.977362,-93.270437,44.980401,-93.269493,239,2025-07-08 17:00:00,3.98333333333333
146278,16126,16128,44.986244,-93.253647,44.985098,-93.25079,377,2025-05-19 17:30:00,6.28333333333333
653867,17947,56336,44.979482,-93.272521,44.980074,-93.273244,951,2025-09-04 14:00:00,15.85
43375,17780,17864,44.948626,-93.274662,44.976388,-93.261929,800,2025-04-23 22:00:00,13.3333333333333
233703,54033,49242,44.974072,-93.245786,44.980216,-93.23429,781,2025-06-12 04:30:00,13.0166666666667
425796,53099,17906,44.977304,-93.275622,44.977267,-93.276084,1298,2025-07-21 18:30:00,21.6333333333333
210567,16445,17982,44.959359,-93.242201,44.975123,-93.273807,2397,2025-06-06 18:00:00,39.95
717869,17865,17906,44.975258,-93.259325,44.977267,-93.276084,469,2025-09-16 19:00:00,7.81666666666667
178551,53294,53320,44.976481,-93.27087,44.974603,-93.270378,206,2025-05-29 21:00:00,3.43333333333333
516919,17921,19301,44.981232,-93.270364,44.978245,-93.262816,888,2025-08-08 20:30:00,14.8
338929,53293,53294,44.978412,-93.269232,44.976481,-93.27087,2887,2025-07-04 18:30:00,48.1166666666667
61988,53319,1911,44.972629,-93.271973,44.965108,-93.277721,218,2025-04-29 17:00:00,3.63333333333333
663834,173,13334,44.955427,-93.287927,44.962651,-93.288117,706,2025-09-06 18:30:00,11.7666666666667
44831,1199,17982,44.966622,-93.277913,44.975123,-93.273807,371,2025-04-24 17:00:00,6.18333333333333
513153,53309,991230,44.97707,-93.268233,44.9721,-93.24561,501,2025-08-08 10:30:00,8.35
416269,53322,17990,44.97849,-93.267026,44.972858,-93.275532,378,2025-07-19 18:00:00,6.3
498969,53293,17976,44.978412,-93.269232,44.980401,-93.269493,98,2025-08-05 13:00:00,1.63333333333333
579377,17902,53292,44.977311,-93.273066,44.980357,-93.267579,156,2025-08-21 12:30:00,2.6
48454,19320,19304,44.977126,-93.257527,44.977189,-93.256938,1200,2025-04-25 20:00:00,20
463487,53312,49296,44.973639,-93.27119,44.968916,-93.281948,336,2025-07-29 14:30:00,5.6
627974,42837,53315,44.971865,-93.272188,44.972251,-93.272268,3990,2025-08-30 14:30:00,66.5
260256,51423,17908,44.978597,-93.269919,44.97499,-93.271085,136,2025-06-19 07:00:00,2.26666666666667
413802,49225,17881,44.969916,-93.279624,44.978874,-93.273949,330,2025-07-19 09:00:00,5.5
788864,13253,56698,44.962827,-93.234363,44.962774,-93.262409,474,2025-09-29 10:00:00,7.9
492629,17908,16860,44.97499,-93.271085,44.948417,-93.27263,1256,2025-08-03 21:30:00,20.9333333333333
122499,16435,18007,44.968985,-93.247352,44.973827,-93.265452,528,2025-05-13 13:30:00,8.8
40337,17866,57023,44.976103,-93.257855,44.973082,-93.247862,217,2025-04-23 07:30:00,3.61666666666667
290722,19330,51408,44.974212,-93.278105,44.978541,-93.26996,330,2025-06-25 08:00:00,5.5
160101,17897,19311,44.972836,-93.262431,44.982535,-93.26947,392,2025-05-24 18:00:00,6.53333333333333
77684,57087,42376,44.984434,-93.270437,44.984006,-93.270828,73,2025-05-03 22:30:00,1.21666666666667
57852,15885,56004,44.971358,-93.215858,44.971754,-93.215303,196,2025-04-27 21:30:00,3.26666666666667
69607,53319,17910,44.972629,-93.271973,44.973814,-93.268283,323,2025-05-02,5.38333333333333
454995,15664,56964,44.962647,-93.256364,44.962521,-93.254904,49,2025-07-27 14:00:00,0.816666666666667
92365,56335,17931,44.982905,-93.277396,44.969077,-93.288166,1490,2025-05-06 23:30:00,24.8333333333333
315893,51408,53308,44.978541,-93.26996,44.975137,-93.269886,937,2025-06-29 23:30:00,15.6166666666667
252822,53292,17992,44.980357,-93.267579,44.974805,-93.273893,263,2025-06-17 15:00:00,4.38333333333333
31173,17988,80853,44.970913,-93.277207,44.969722,-93.276402,498,2025-04-19 19:30:00,8.3
21876,53765,53289,44.976883,-93.271998,44.976877,-93.270512,121,2025-04-16 19:00:00,2.01666666666667
518323,991200,17976,44.972,-93.2468,44.980401,-93.269493,626,2025-08-08 23:30:00,10.4333333333333
49530,17861,19334,44.979258,-93.268715,44.971839,-93.276084,1382,2025-04-26,23.0333333333333
422810,53305,17899,44.973577,-93.273311,44.973989,-93.265298,4364,2025-07-20 21:00:00,72.7333333333333
722952,56042,16047,44.973713,-93.231063,44.986985,-93.237533,435,2025-09-17 17:00:00,7.25
87991,15559,17921,44.989625,-93.255545,44.981232,-93.270364,297,2025-05-06 09:00:00,4.95
34455,14946,15559,44.990606,-93.248546,44.989625,-93.255545,447,2025-04-21 10:30:00,7.45
213917,44062,15562,44.978335,-93.266594,44.988451,-93.258815,451,2025-06-07 11:00:00,7.51666666666667
297700,19314,46801,44.98217,-93.269321,44.987444,-93.254461,331,2025-06-27 16:00:00,5.51666666666667
116909,991150,991180,44.97174,-93.24715,44.97182,-93.24715,1572,2025-05-11 21:00:00,26.2
637595,53300,53307,44.973973,-93.272982,44.97321,-93.27155,1068,2025-08-31 23:00:00,17.8
589436,17980,17922,44.97712,-93.272189,44.979396,-93.272986,150,2025-08-23 08:00:00,2.5
604538,19267,80853,44.981964,-93.266008,44.969722,-93.276402,380,2025-08-26 12:00:00,6.33333333333333
28918,17881,17919,44.978874,-93.273949,44.982347,-93.268931,241,2025-04-19 11:30:00,4.01666666666667
652264,14906,1197,44.968659,-93.281784,44.969476,-93.277929,227,2025-09-04 04:30:00,3.78333333333333
226210,53318,17903,44.978066,-93.267427,44.978369,-93.275296,169,2025-06-10 10:00:00,2.81666666666667
670927,16126,16124,44.986244,-93.253647,44.98794,-93.254214,1301,2025-09-08 14:00:00,21.6833333333333
387623,53941,17960,44.975152,-93.267922,44.981997,-93.271172,207,2025-07-13 04:00:00,3.45
261864,56336,56332,44.980074,-93.273244,44.980177,-93.273202,2431,2025-06-19 15:00:00,40.5166666666667
398091,52344,14952,44.98697,-93.254831,44.986633,-93.254822,119,2025-07-15 15:00:00,1.98333333333333
313528,17980,17959,44.97712,-93.272189,44.981216,-93.269893,799,2025-06-29 18:00:00,13.3166666666667
436194,53290,53293,44.975105,-93.272017,44.978412,-93.269232,181,2025-07-24 11:30:00,3.01666666666667
795652,53291,17897,44.973025,-93.273668,44.972836,-93.262431,449,2025-09-30 16:00:00,7.48333333333333
6138,17656,19294,44.992031,-93.290908,44.978621,-93.263496,655,2025-04-11 17:00:00,10.9166666666667
112892,80853,17947,44.969722,-93.276402,44.979482,-93.272521,516,2025-05-10 23:00:00,8.6
696496,991170,991210,44.97178,-93.24722,44.97195,-93.24689,193,2025-09-13 14:30:00,3.21666666666667
559743,53321,56001,44.976558,-93.268727,44.971941,-93.246128,564,2025-08-17 07:30:00,9.4
459470,16857,16857,44.948271,-93.274394,44.948271,-93.274394,1571,2025-07-28 16:00:00,26.1833333333333
655147,17984,16309,44.973182,-93.275527,44.941147,-93.228893,1809,2025-09-04 18:30:00,30.15
509237,17765,56697,44.962436,-93.272661,44.962615,-93.277632,1074,2025-08-07 15:30:00,17.9
357974,177,17984,44.962548,-93.287918,44.973182,-93.275527,430,2025-07-07 17:30:00,7.16666666666667
693379,17768,19250,44.96591,-93.272673,44.969946,-93.274293,147,2025-09-12 22:00:00,2.45
508085,15644,15648,44.967881,-93.258111,44.969165,-93.258094,1312,2025-08-07 12:00:00,21.8666666666667
708408,42452,49242,44.971128,-93.246741,44.980216,-93.23429,385,2025-09-14 23:30:00,6.41666666666667
386892,3523,57355,44.949308,-93.29851,44.948303,-93.297976,277,2025-07-12 22:30:00,4.61666666666667
232280,991180,57023,44.97182,-93.24715,44.973082,-93.247862,3211,2025-06-11 18:30:00,53.5166666666667
41884,103,13334,44.96102,-93.288137,44.962651,-93.288117,1153,2025-04-23 16:30:00,19.2166666666667
795621,17902,53289,44.977311,-93.273066,44.976877,-93.270512,572,2025-09-30 15:30:00,9.53333333333333
339475,53291,17988,44.973025,-93.273668,44.970913,-93.277207,1215,2025-07-04 19:30:00,20.25
154060,17928,13334,44.972867,-93.285238,44.962651,-93.288117,530,2025-05-23 13:00:00,8.83333333333333
434940,17866,17982,44.976103,-93.257855,44.975123,-93.273807,250,2025-07-23 22:30:00,4.16666666666667
63418,17934,53291,44.964512,-93.290093,44.973025,-93.273668,430,2025-04-29 23:30:00,7.16666666666667
559058,991200,14955,44.972,-93.2468,44.989413,-93.251992,1779,2025-08-16 23:30:00,29.65
568026,56330,53304,44.975101,-93.259722,44.975498,-93.271686,426,2025-08-19 09:00:00,7.1
571923,17990,19277,44.972858,-93.275532,44.97138,-93.271337,3746,2025-08-19 21:30:00,62.4333333333333
470593,13231,52133,44.967498,-93.241077,44.972216,-93.244004,484,2025-07-30 20:30:00,8.06666666666667
753848,17884,17882,44.976257,-93.267816,44.977888,-93.271671,136,2025-09-23 13:30:00,2.26666666666667
202902,53314,19301,44.977502,-93.267844,44.978245,-93.262816,3905,2025-06-04 22:00:00,65.0833333333333
291859,53295,53293,44.974554,-93.272476,44.978412,-93.269232,1017,2025-06-25 19:30:00,16.95
154404,53295,17882,44.974554,-93.272476,44.977888,-93.271671,176,2025-05-23 14:30:00,2.93333333333333
228400,19327,80853,44.969764,-93.277322,44.969722,-93.276402,1424,2025-06-10 18:30:00,23.7333333333333
57379,17992,19334,44.974805,-93.273893,44.971839,-93.276084,5547,2025-04-27 19:30:00,92.45
459215,53313,56336,44.975587,-93.269488,44.980074,-93.273244,1223,2025-07-28 15:00:00,20.3833333333333
269049,17921,53289,44.981232,-93.270364,44.976877,-93.270512,3851,2025-06-20 20:30:00,64.1833333333333
253969,17942,17905,44.974679,-93.28044,44.97807,-93.277804,243,2025-06-17 18:30:00,4.05
242125,56332,19260,44.980177,-93.273202,44.980324,-93.265519,2276,2025-06-14 19:30:00,37.9333333333333
539223,54033,13221,44.974072,-93.245786,44.97169,-93.246154,491,2025-08-13 10:00:00,8.18333333333333
212948,53290,41911,44.975105,-93.272017,44.970189,-93.274213,567,2025-06-07,9.45
469417,49420,57207,44.989404,-93.257246,44.977273,-93.26068,525,2025-07-30 17:00:00,8.75
470759,19329,17881,44.973541,-93.276685,44.978874,-93.273949,242,2025-07-30 21:00:00,4.03333333333333
504964,19314,12281,44.98217,-93.269321,44.986808,-93.255077,300,2025-08-06 17:30:00,5
726114,53305,19294,44.973577,-93.273311,44.978621,-93.263496,243,2025-09-18 09:00:00,4.05
639814,56698,13312,44.962774,-93.262409,44.962615,-93.262737,5266,2025-09-01 14:30:00,87.7666666666667
448565,19338,17976,44.971313,-93.265962,44.980401,-93.269493,323,2025-07-26 15:30:00,5.38333333333333
369509,17984,53307,44.973182,-93.275527,44.97321,-93.27155,307,2025-07-10,5.11666666666667
756488,53302,13219,44.979365,-93.268435,44.971163,-93.247156,1058,2025-09-23 20:30:00,17.6333333333333
147230,48406,19261,44.982381,-93.263819,44.981428,-93.264617,105,2025-05-20 17:00:00,1.75
90205,19304,53295,44.977189,-93.256938,44.974554,-93.272476,475,2025-05-06 18:00:00,7.91666666666667
736540,17882,17907,44.977888,-93.271671,44.976167,-93.273825,110,2025-09-20 13:00:00,1.83333333333333
596035,18008,57216,44.974792,-93.264645,44.985585,-93.285376,547,2025-08-24 13:00:00,9.11666666666667
131969,49226,53296,44.969924,-93.281717,44.97272,-93.274691,205,2025-05-15 14:30:00,3.41666666666667
306896,14685,14668,44.993196,-93.26182,45.000774,-93.266056,249,2025-06-28 21:00:00,4.15
634086,16102,57199,44.985482,-93.230466,44.985306,-93.231237,300,2025-08-31 14:00:00,5
688938,1890,56926,44.951808,-93.277785,44.955651,-93.262518,283,2025-09-12 09:00:00,4.71666666666667
352107,57087,17998,44.984434,-93.270437,44.980584,-93.269053,1351,2025-07-06 17:30:00,22.5166666666667
21054,53765,15553,44.976883,-93.271998,44.990618,-93.252658,901,2025-04-16 15:30:00,15.0166666666667
354624,13241,13236,44.965105,-93.235455,44.963906,-93.232249,126,2025-07-06 21:30:00,2.1
782170,17225,17992,44.991325,-93.251392,44.974805,-93.273893,1207,2025-09-27 22:00:00,20.1166666666667
475910,49242,16093,44.980216,-93.23429,44.987765,-93.227127,267,2025-07-31 21:00:00,4.45
544279,41936,53317,44.971272,-93.269597,44.976101,-93.269076,341,2025-08-14 10:00:00,5.68333333333333
427743,19332,49358,44.974327,-93.280108,44.971972,-93.271227,207,2025-07-22 09:00:00,3.45
634850,52832,17948,44.980106,-93.267224,44.980739,-93.270661,126,2025-08-31 16:00:00,2.1
255617,80900,56702,44.963263,-93.235365,44.963354,-93.235101,62,2025-06-18 06:00:00,1.03333333333333
79817,16124,19317,44.98794,-93.254214,44.979494,-93.263196,330,2025-05-04 13:30:00,5.5
10825,17861,17978,44.979258,-93.268715,44.979031,-93.270549,293,2025-04-12 20:30:00,4.88333333333333
32969,49296,53099,44.968916,-93.281948,44.977304,-93.275622,304,2025-04-20 11:00:00,5.06666666666667
104160,17992,16836,44.974805,-93.273893,44.948443,-93.290449,1984,2025-05-09 17:00:00,33.0666666666667
499183,53290,19335,44.975105,-93.272017,44.970526,-93.272859,201,2025-08-05 14:00:00,3.35
491686,17947,17881,44.979482,-93.272521,44.978874,-93.273949,96,2025-08-03 19:00:00,1.6
666335,40164,44062,44.983155,-93.265443,44.978335,-93.266594,181,2025-09-07 11:00:00,3.01666666666667
697211,17948,53314,44.980739,-93.270661,44.977502,-93.267844,2572,2025-09-13 16:30:00,42.8666666666667
453035,17899,18007,44.973989,-93.265298,44.973827,-93.265452,765,2025-07-26 23:30:00,12.75
706775,19320,17227,44.977126,-93.257527,44.989292,-93.253007,631,2025-09-14 20:30:00,10.5166666666667
121221,17921,57470,44.981232,-93.270364,44.962726,-93.291291,753,2025-05-12 23:30:00,12.55
679729,17906,53294,44.977267,-93.276084,44.976481,-93.27087,567,2025-09-10 14:30:00,9.45
295804,19260,17764,44.980324,-93.265519,44.960804,-93.272665,501,2025-06-27 02:30:00,8.35
578153,17950,57087,44.982639,-93.268173,44.984434,-93.270437,178,2025-08-21 06:00:00,2.96666666666667
519814,53941,17864,44.975152,-93.267922,44.976388,-93.261929,1093,2025-08-09 13:30:00,18.2166666666667
320654,80802,104,44.959071,-93.287849,44.959235,-93.288141,72,2025-07-01 09:30:00,1.2
123154,1888,16857,44.947392,-93.276573,44.948271,-93.274394,2697,2025-05-13 15:30:00,44.95
271254,13275,991210,44.962616,-93.244587,44.97195,-93.24689,257,2025-06-21 08:00:00,4.28333333333333
339335,51423,53303,44.978597,-93.269919,44.977433,-93.270051,229,2025-07-04 19:30:00,3.81666666666667
464853,170,13337,44.94875,-93.287986,44.96263,-93.291123,363,2025-07-29 18:30:00,6.05
534146,17906,15650,44.977267,-93.276084,44.96973,-93.258053,462,2025-08-12 07:00:00,7.7
788019,16112,16325,44.980106,-93.234715,44.973035,-93.247355,549,2025-09-28 23:30:00,9.15
109790,57207,19260,44.977273,-93.26068,44.980324,-93.265519,562,2025-05-10 17:00:00,9.36666666666667
280777,17978,1920,44.979031,-93.270549,44.969396,-93.27771,347,2025-06-22 22:00:00,5.78333333333333
135314,51423,17908,44.978597,-93.269919,44.97499,-93.271085,466,2025-05-16 15:00:00,7.76666666666667
798005,11146,991190,45.01277,-93.295664,44.97185,-93.24681,2186,2025-09-30 22:30:00,36.4333333333333
539514,17990,1200,44.972858,-93.275532,44.965341,-93.277917,241,2025-08-13 11:30:00,4.01666666666667
269782,53315,53296,44.972251,-93.272268,44.97272,-93.274691,1630,2025-06-20 22:00:00,27.1666666666667
417026,991210,56040,44.97195,-93.24689,44.971754,-93.215229,835,2025-07-19 19:30:00,13.9166666666667
487027,17227,53068,44.989292,-93.253007,44.984263,-93.267549,929,2025-08-02 20:30:00,15.4833333333333
403087,17882,991210,44.977888,-93.271671,44.97195,-93.24689,617,2025-07-16 21:30:00,10.2833333333333
701325,1920,17948,44.969396,-93.27771,44.980739,-93.270661,331,2025-09-14 00:30:00,5.51666666666667
667888,56332,53293,44.980177,-93.273202,44.978412,-93.269232,785,2025-09-07 16:30:00,13.0833333333333
